Hourly measurement data supplied by UK-air on 28/06/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"VofWH Abingdon Stert St 2",
Latitude,,51.671198,,
Longitude,,-1.281400,,
Site Type,,Urban Traffic,,
Zone,,South East,,
Agglomeration,,#N/A,,
Local Authority,,"White Horse",,
Date,Time,"Nitrogen dioxide",Status
2020-01-22,17:00:00,59.85227,V ugm-3
2020-01-22,18:00:00,57.87687,V ugm-3
2020-01-22,19:00:00,51.50936,V ugm-3
2020-01-22,20:00:00,50.8621,V ugm-3
2020-01-22,21:00:00,46.30073,V ugm-3
2020-01-22,22:00:00,51.32794,V ugm-3
2020-01-22,23:00:00,45.8433,V ugm-3
2020-01-22,24:00:00,42.20975,V ugm-3
2020-01-23,01:00:00,26.08972,V ugm-3
2020-01-23,02:00:00,18.25916,V ugm-3
2020-01-23,03:00:00,19.70757,V ugm-3
2020-01-23,04:00:00,17.33945,V ugm-3
2020-01-23,05:00:00,17.49684,V ugm-3
2020-01-23,06:00:00,32.04454,V ugm-3
2020-01-23,07:00:00,49.11803,V ugm-3
2020-01-23,08:00:00,56.97146,V ugm-3
2020-01-23,09:00:00,58.31969,V ugm-3
2020-01-23,10:00:00,56.81702,V ugm-3
2020-01-23,11:00:00,51.66076,V ugm-3
2020-01-23,12:00:00,49.55194,V ugm-3
2020-01-23,13:00:00,58.12159,V ugm-3
2020-01-23,14:00:00,58.75887,V ugm-3
2020-01-23,15:00:00,56.45594,V ugm-3
2020-01-23,16:00:00,58.27505,V ugm-3
2020-01-23,17:00:00,60.00215,V ugm-3
2020-01-23,18:00:00,58.02326,V ugm-3
2020-01-23,19:00:00,57.86304,V ugm-3
2020-01-23,20:00:00,44.75371,V ugm-3
2020-01-23,21:00:00,36.95091,V ugm-3
2020-01-23,22:00:00,25.98798,V ugm-3
2020-01-23,23:00:00,33.13872,V ugm-3
2020-01-23,24:00:00,16.3483,V ugm-3
2020-01-24,01:00:00,13.33427,V ugm-3
2020-01-24,02:00:00,12.12243,V ugm-3
2020-01-24,03:00:00,8.76808,V ugm-3
2020-01-24,04:00:00,9.14557,V ugm-3
2020-01-24,05:00:00,10.38506,V ugm-3
2020-01-24,06:00:00,18.02809,V ugm-3
2020-01-24,07:00:00,25.60445,V ugm-3
2020-01-24,08:00:00,37.19328,V ugm-3
2020-01-24,09:00:00,34.98462,V ugm-3
2020-01-24,10:00:00,34.17904,V ugm-3
2020-01-24,11:00:00,30.19416,V ugm-3
2020-01-24,12:00:00,28.74986,V ugm-3
2020-01-24,13:00:00,27.84998,V ugm-3
2020-01-24,14:00:00,30.28757,V ugm-3
2020-01-24,15:00:00,35.27533,V ugm-3
2020-01-24,16:00:00,42.82156,V ugm-3
2020-01-24,17:00:00,37.92656,V ugm-3
2020-01-24,18:00:00,44.32211,V ugm-3
2020-01-24,19:00:00,38.24571,V ugm-3
2020-01-24,20:00:00,36.68323,V ugm-3
2020-01-24,21:00:00,32.1652,V ugm-3
2020-01-24,22:00:00,29.10951,V ugm-3
2020-01-24,23:00:00,22.96135,V ugm-3
2020-01-24,24:00:00,22.33322,V ugm-3
2020-01-25,01:00:00,18.27298,V ugm-3
2020-01-25,02:00:00,9.96955,V ugm-3
2020-01-25,03:00:00,8.24946,V ugm-3
2020-01-25,04:00:00,5.75123,V ugm-3
2020-01-25,05:00:00,6.03091,V ugm-3
2020-01-25,06:00:00,8.7043,V ugm-3
2020-01-25,07:00:00,16.73237,V ugm-3
2020-01-25,08:00:00,23.70561,V ugm-3
2020-01-25,09:00:00,31.12523,V ugm-3
2020-01-25,10:00:00,35.43424,V ugm-3
2020-01-25,11:00:00,40.95703,V ugm-3
2020-01-25,12:00:00,38.47052,V ugm-3
2020-01-25,13:00:00,38.45854,V ugm-3
2020-01-25,14:00:00,37.23462,V ugm-3
2020-01-25,15:00:00,40.56581,V ugm-3
2020-01-25,16:00:00,43.757,V ugm-3
2020-01-25,17:00:00,41.48044,V ugm-3
2020-01-25,18:00:00,44.0559,V ugm-3
2020-01-25,19:00:00,37.39846,V ugm-3
2020-01-25,20:00:00,34.1599,V ugm-3
2020-01-25,21:00:00,26.88797,V ugm-3
2020-01-25,22:00:00,24.54981,V ugm-3
2020-01-25,23:00:00,18.07631,V ugm-3
2020-01-25,24:00:00,33.96623,V ugm-3
2020-01-26,01:00:00,24.85766,V ugm-3
2020-01-26,02:00:00,13.55307,V ugm-3
2020-01-26,03:00:00,6.79148,V ugm-3
2020-01-26,04:00:00,5.4535,V ugm-3
2020-01-26,05:00:00,5.08613,V ugm-3
2020-01-26,06:00:00,4.28819,V ugm-3
2020-01-26,07:00:00,4.99787,V ugm-3
2020-01-26,08:00:00,6.74408,V ugm-3
2020-01-26,09:00:00,14.99024,V ugm-3
2020-01-26,10:00:00,13.18003,V ugm-3
2020-01-26,11:00:00,14.69348,V ugm-3
2020-01-26,12:00:00,13.61924,V ugm-3
2020-01-26,13:00:00,17.3588,V ugm-3
2020-01-26,14:00:00,13.99652,V ugm-3
2020-01-26,15:00:00,14.18593,V ugm-3
2020-01-26,16:00:00,10.66781,V ugm-3
2020-01-26,17:00:00,9.9744,V ugm-3
2020-01-26,18:00:00,13.2396,V ugm-3
2020-01-26,19:00:00,29.78455,V ugm-3
2020-01-26,20:00:00,18.66848,V ugm-3
2020-01-26,21:00:00,13.57553,V ugm-3
2020-01-26,22:00:00,11.61573,V ugm-3
2020-01-26,23:00:00,10.52848,V ugm-3
2020-01-26,24:00:00,9.09187,V ugm-3
2020-01-27,01:00:00,3.27172,V ugm-3
2020-01-27,02:00:00,1.6261,V ugm-3
2020-01-27,03:00:00,1.45025,V ugm-3
2020-01-27,04:00:00,1.23818,V ugm-3
2020-01-27,05:00:00,1.62573,V ugm-3
2020-01-27,06:00:00,5.91233,V ugm-3
2020-01-27,07:00:00,15.0175,V ugm-3
2020-01-27,08:00:00,30.75867,V ugm-3
2020-01-27,09:00:00,36.81728,V ugm-3
2020-01-27,10:00:00,24.918,V ugm-3
2020-01-27,11:00:00,24.96882,V ugm-3
2020-01-27,12:00:00,26.37584,V ugm-3
2020-01-27,13:00:00,24.52284,V ugm-3
2020-01-27,14:00:00,26.49189,V ugm-3
2020-01-27,15:00:00,30.97478,V ugm-3
2020-01-27,16:00:00,33.91483,V ugm-3
2020-01-27,17:00:00,49.52186,V ugm-3
2020-01-27,18:00:00,47.86837,V ugm-3
2020-01-27,19:00:00,32.08343,V ugm-3
2020-01-27,20:00:00,22.88517,V ugm-3
2020-01-27,21:00:00,22.15369,V ugm-3
2020-01-27,22:00:00,14.444,V ugm-3
2020-01-27,23:00:00,7.50224,V ugm-3
2020-01-27,24:00:00,4.86126,V ugm-3
2020-01-28,01:00:00,6.7594,V ugm-3
2020-01-28,02:00:00,2.67739,V ugm-3
2020-01-28,03:00:00,1.57876,V ugm-3
2020-01-28,04:00:00,1.35507,V ugm-3
2020-01-28,05:00:00,2.32427,V ugm-3
2020-01-28,06:00:00,6.97933,V ugm-3
2020-01-28,07:00:00,16.77506,V ugm-3
2020-01-28,08:00:00,28.67161,V ugm-3
2020-01-28,09:00:00,24.06379,V ugm-3
2020-01-28,10:00:00,22.01279,V ugm-3
2020-01-28,11:00:00,22.9434,V ugm-3
2020-01-28,12:00:00,19.17657,V ugm-3
2020-01-28,13:00:00,16.3135,V ugm-3
2020-01-28,14:00:00,14.85707,V ugm-3
2020-01-28,15:00:00,15.95288,V ugm-3
2020-01-28,16:00:00,19.08968,V ugm-3
2020-01-28,17:00:00,24.98536,V ugm-3
2020-01-28,18:00:00,29.63187,V ugm-3
2020-01-28,19:00:00,32.73078,V ugm-3
2020-01-28,20:00:00,30.29802,V ugm-3
2020-01-28,21:00:00,20.1243,V ugm-3
2020-01-28,22:00:00,18.10216,V ugm-3
2020-01-28,23:00:00,12.4542,V ugm-3
2020-01-28,24:00:00,10.55067,V ugm-3
2020-01-29,01:00:00,7.14481,V ugm-3
2020-01-29,02:00:00,5.5795,V ugm-3
2020-01-29,03:00:00,4.31818,V ugm-3
2020-01-29,04:00:00,3.26599,V ugm-3
2020-01-29,05:00:00,4.49346,V ugm-3
2020-01-29,06:00:00,7.38997,V ugm-3
2020-01-29,07:00:00,17.91403,V ugm-3
2020-01-29,08:00:00,40.46666,V ugm-3
2020-01-29,09:00:00,51.28497,V ugm-3
2020-01-29,10:00:00,41.86785,V ugm-3
2020-01-29,11:00:00,25.47579,V ugm-3
2020-01-29,12:00:00,24.10821,V ugm-3
2020-01-29,13:00:00,21.34357,V ugm-3
2020-01-29,14:00:00,18.85945,V ugm-3
2020-01-29,15:00:00,25.13164,V ugm-3
2020-01-29,16:00:00,25.39716,V ugm-3
2020-01-29,17:00:00,22.49445,V ugm-3
2020-01-29,18:00:00,24.3245,V ugm-3
2020-01-29,19:00:00,26.11782,V ugm-3
2020-01-29,20:00:00,14.71165,V ugm-3
2020-01-29,21:00:00,11.98008,V ugm-3
2020-01-29,22:00:00,8.90468,V ugm-3
2020-01-29,23:00:00,6.35627,V ugm-3
2020-01-29,24:00:00,4.2974,V ugm-3
2020-01-30,01:00:00,4.31967,V ugm-3
2020-01-30,02:00:00,4.15376,V ugm-3
2020-01-30,03:00:00,4.59484,V ugm-3
2020-01-30,04:00:00,3.35188,V ugm-3
2020-01-30,05:00:00,4.46062,V ugm-3
2020-01-30,06:00:00,19.07856,V ugm-3
2020-01-30,07:00:00,27.6854,V ugm-3
2020-01-30,08:00:00,44.63549,V ugm-3
2020-01-30,09:00:00,39.32054,V ugm-3
2020-01-30,10:00:00,40.71189,V ugm-3
2020-01-30,11:00:00,40.52433,V ugm-3
2020-01-30,12:00:00,45.95856,V ugm-3
2020-01-30,13:00:00,42.37777,V ugm-3
2020-01-30,14:00:00,23.54263,V ugm-3
2020-01-30,15:00:00,20.3077,V ugm-3
2020-01-30,16:00:00,21.01761,V ugm-3
2020-01-30,17:00:00,14.69217,V ugm-3
2020-01-30,18:00:00,15.35007,V ugm-3
2020-01-30,19:00:00,13.64172,V ugm-3
2020-01-30,20:00:00,12.52784,V ugm-3
2020-01-30,21:00:00,8.50033,V ugm-3
2020-01-30,22:00:00,5.45553,V ugm-3
2020-01-30,23:00:00,4.43688,V ugm-3
2020-01-30,24:00:00,4.41321,V ugm-3
2020-01-31,01:00:00,2.51052,V ugm-3
2020-01-31,02:00:00,1.38336,V ugm-3
2020-01-31,03:00:00,0.56455,V ugm-3
2020-01-31,04:00:00,0.54055,V ugm-3
2020-01-31,05:00:00,0.79653,V ugm-3
2020-01-31,06:00:00,2.55906,V ugm-3
2020-01-31,07:00:00,11.7522,V ugm-3
2020-01-31,08:00:00,17.05939,V ugm-3
2020-01-31,09:00:00,21.29795,V ugm-3
2020-01-31,10:00:00,13.11849,V ugm-3
2020-01-31,11:00:00,9.75026,V ugm-3
2020-01-31,12:00:00,13.24705,V ugm-3
2020-01-31,13:00:00,10.21009,V ugm-3
2020-01-31,14:00:00,11.42838,V ugm-3
2020-01-31,15:00:00,10.30518,V ugm-3
2020-01-31,16:00:00,17.04226,V ugm-3
2020-01-31,17:00:00,12.51344,V ugm-3
2020-01-31,18:00:00,16.45131,V ugm-3
2020-01-31,19:00:00,11.05076,V ugm-3
2020-01-31,20:00:00,9.70155,V ugm-3
2020-01-31,21:00:00,7.33192,V ugm-3
2020-01-31,22:00:00,5.15325,V ugm-3
2020-01-31,23:00:00,4.96867,V ugm-3
2020-01-31,24:00:00,3.58156,V ugm-3
2020-02-01,01:00:00,3.35882,V ugm-3
2020-02-01,02:00:00,1.85441,V ugm-3
2020-02-01,03:00:00,1.28353,V ugm-3
2020-02-01,04:00:00,0.78087,V ugm-3
2020-02-01,05:00:00,0.60462,V ugm-3
2020-02-01,06:00:00,1.65082,V ugm-3
2020-02-01,07:00:00,3.56799,V ugm-3
2020-02-01,08:00:00,4.42112,V ugm-3
2020-02-01,09:00:00,8.90363,V ugm-3
2020-02-01,10:00:00,11.06538,V ugm-3
2020-02-01,11:00:00,8.06525,V ugm-3
2020-02-01,12:00:00,7.32233,V ugm-3
2020-02-01,13:00:00,7.87466,V ugm-3
2020-02-01,14:00:00,7.97898,V ugm-3
2020-02-01,15:00:00,7.57519,V ugm-3
2020-02-01,16:00:00,8.41656,V ugm-3
2020-02-01,17:00:00,11.10436,V ugm-3
2020-02-01,18:00:00,13.40865,V ugm-3
2020-02-01,19:00:00,11.13953,V ugm-3
2020-02-01,20:00:00,10.05007,V ugm-3
2020-02-01,21:00:00,10.54275,V ugm-3
2020-02-01,22:00:00,11.84571,V ugm-3
2020-02-01,23:00:00,10.52437,V ugm-3
2020-02-01,24:00:00,7.20307,V ugm-3
2020-02-02,01:00:00,7.51782,V ugm-3
2020-02-02,02:00:00,7.14507,V ugm-3
2020-02-02,03:00:00,7.14382,V ugm-3
2020-02-02,04:00:00,2.25463,V ugm-3
2020-02-02,05:00:00,3.25396,V ugm-3
2020-02-02,06:00:00,3.04437,V ugm-3
2020-02-02,07:00:00,9.63714,V ugm-3
2020-02-02,08:00:00,3.97087,V ugm-3
2020-02-02,09:00:00,2.74931,V ugm-3
2020-02-02,10:00:00,3.76532,V ugm-3
2020-02-02,11:00:00,5.57122,V ugm-3
2020-02-02,12:00:00,6.26933,V ugm-3
2020-02-02,13:00:00,6.06032,V ugm-3
2020-02-02,14:00:00,6.84955,V ugm-3
2020-02-02,15:00:00,8.7658,V ugm-3
2020-02-02,16:00:00,8.85841,V ugm-3
2020-02-02,17:00:00,10.11146,V ugm-3
2020-02-02,18:00:00,9.1628,V ugm-3
2020-02-02,19:00:00,9.19529,V ugm-3
2020-02-02,20:00:00,7.82728,V ugm-3
2020-02-02,21:00:00,7.04104,V ugm-3
2020-02-02,22:00:00,4.94253,V ugm-3
2020-02-02,23:00:00,3.26397,V ugm-3
2020-02-02,24:00:00,1.64815,V ugm-3
2020-02-03,01:00:00,1.8057,V ugm-3
2020-02-03,02:00:00,0.47385,V ugm-3
2020-02-03,03:00:00,0.27562,V ugm-3
2020-02-03,04:00:00,0.37395,V ugm-3
2020-02-03,05:00:00,0.73571,V ugm-3
2020-02-03,06:00:00,4.86376,V ugm-3
2020-02-03,07:00:00,15.85947,V ugm-3
2020-02-03,08:00:00,22.76023,V ugm-3
2020-02-03,09:00:00,27.70041,V ugm-3
2020-02-03,10:00:00,22.97382,V ugm-3
2020-02-03,11:00:00,21.50496,V ugm-3
2020-02-03,12:00:00,18.50144,V ugm-3
2020-02-03,13:00:00,19.80354,V ugm-3
2020-02-03,14:00:00,14.6263,V ugm-3
2020-02-03,15:00:00,16.90978,V ugm-3
2020-02-03,16:00:00,19.06933,V ugm-3
2020-02-03,17:00:00,22.96247,V ugm-3
2020-02-03,18:00:00,19.60632,V ugm-3
2020-02-03,19:00:00,17.78916,V ugm-3
2020-02-03,20:00:00,10.06859,V ugm-3
2020-02-03,21:00:00,10.20494,V ugm-3
2020-02-03,22:00:00,8.79734,V ugm-3
2020-02-03,23:00:00,7.71182,V ugm-3
2020-02-03,24:00:00,5.63673,V ugm-3
2020-02-04,01:00:00,2.95433,V ugm-3
2020-02-04,02:00:00,2.0161,V ugm-3
2020-02-04,03:00:00,2.21673,V ugm-3
2020-02-04,04:00:00,2.02025,V ugm-3
2020-02-04,05:00:00,0.81726,V ugm-3
2020-02-04,06:00:00,3.35883,V ugm-3
2020-02-04,07:00:00,11.35515,V ugm-3
2020-02-04,08:00:00,14.55804,V ugm-3
2020-02-04,09:00:00,14.31677,V ugm-3
2020-02-04,10:00:00,9.57482,V ugm-3
2020-02-04,11:00:00,8.96962,V ugm-3
2020-02-04,12:00:00,8.52528,V ugm-3
2020-02-04,13:00:00,9.64696,V ugm-3
2020-02-04,14:00:00,11.03535,V ugm-3
2020-02-04,15:00:00,12.18158,V ugm-3
2020-02-04,16:00:00,16.81827,V ugm-3
2020-02-04,17:00:00,19.80871,V ugm-3
2020-02-04,18:00:00,17.95577,V ugm-3
2020-02-04,19:00:00,16.85909,V ugm-3
2020-02-04,20:00:00,16.30435,V ugm-3
2020-02-04,21:00:00,18.13739,V ugm-3
2020-02-04,22:00:00,19.56687,V ugm-3
2020-02-04,23:00:00,13.4837,V ugm-3
2020-02-04,24:00:00,11.148,V ugm-3
2020-02-05,01:00:00,11.77334,V ugm-3
2020-02-05,02:00:00,13.75437,V ugm-3
2020-02-05,03:00:00,16.19205,V ugm-3
2020-02-05,04:00:00,8.52089,V ugm-3
2020-02-05,05:00:00,13.51251,V ugm-3
2020-02-05,06:00:00,24.52418,V ugm-3
2020-02-05,07:00:00,50.39612,V ugm-3
2020-02-05,08:00:00,53.53226,V ugm-3
2020-02-05,09:00:00,62.35453,V ugm-3
2020-02-05,10:00:00,66.21931,V ugm-3
2020-02-05,11:00:00,49.18165,V ugm-3
2020-02-05,12:00:00,34.67605,V ugm-3
2020-02-05,13:00:00,25.98745,V ugm-3
2020-02-05,14:00:00,23.4303,V ugm-3
2020-02-05,15:00:00,22.23802,V ugm-3
2020-02-05,16:00:00,28.91633,V ugm-3
2020-02-05,17:00:00,39.31815,V ugm-3
2020-02-05,18:00:00,62.84689,V ugm-3
2020-02-05,19:00:00,69.76674,V ugm-3
2020-02-05,20:00:00,72.30082,V ugm-3
2020-02-05,21:00:00,70.9552,V ugm-3
2020-02-05,22:00:00,60.16018,V ugm-3
2020-02-05,23:00:00,54.54015,V ugm-3
2020-02-05,24:00:00,46.07005,V ugm-3
2020-02-06,01:00:00,37.50597,V ugm-3
2020-02-06,02:00:00,31.91432,V ugm-3
2020-02-06,03:00:00,26.1085,V ugm-3
2020-02-06,04:00:00,23.42056,V ugm-3
2020-02-06,05:00:00,23.23935,V ugm-3
2020-02-06,06:00:00,25.73543,V ugm-3
2020-02-06,07:00:00,42.96484,V ugm-3
2020-02-06,08:00:00,63.15899,V ugm-3
2020-02-06,09:00:00,64.31478,V ugm-3
2020-02-06,10:00:00,55.63464,V ugm-3
2020-02-06,11:00:00,51.45504,V ugm-3
2020-02-06,12:00:00,60.67279,V ugm-3
2020-02-06,13:00:00,51.27998,V ugm-3
2020-02-06,14:00:00,51.18656,V ugm-3
2020-02-06,15:00:00,46.85723,V ugm-3
2020-02-06,16:00:00,55.16054,V ugm-3
2020-02-06,17:00:00,64.0438,V ugm-3
2020-02-06,18:00:00,75.19903,V ugm-3
2020-02-06,19:00:00,77.32076,V ugm-3
2020-02-06,20:00:00,79.31537,V ugm-3
2020-02-06,21:00:00,57.36579,V ugm-3
2020-02-06,22:00:00,57.1594,V ugm-3
2020-02-06,23:00:00,66.39927,V ugm-3
2020-02-06,24:00:00,57.69893,V ugm-3
2020-02-07,01:00:00,48.74915,V ugm-3
2020-02-07,02:00:00,47.01426,V ugm-3
2020-02-07,03:00:00,44.11714,V ugm-3
2020-02-07,04:00:00,34.10113,V ugm-3
2020-02-07,05:00:00,29.25669,V ugm-3
2020-02-07,06:00:00,40.21726,V ugm-3
2020-02-07,07:00:00,62.31036,V ugm-3
2020-02-07,08:00:00,66.63911,V ugm-3
2020-02-07,09:00:00,58.67519,V ugm-3
2020-02-07,10:00:00,55.64763,V ugm-3
2020-02-07,11:00:00,49.56049,V ugm-3
2020-02-07,12:00:00,50.77887,V ugm-3
2020-02-07,13:00:00,56.5587,V ugm-3
2020-02-07,14:00:00,44.19873,V ugm-3
2020-02-07,15:00:00,41.43761,V ugm-3
2020-02-07,16:00:00,54.57654,V ugm-3
2020-02-07,17:00:00,47.79625,V ugm-3
2020-02-07,18:00:00,45.06649,V ugm-3
2020-02-07,19:00:00,42.93503,V ugm-3
2020-02-07,20:00:00,34.16098,V ugm-3
2020-02-07,21:00:00,22.35149,V ugm-3
2020-02-07,22:00:00,21.30579,V ugm-3
2020-02-07,23:00:00,17.3564,V ugm-3
2020-02-07,24:00:00,8.74092,V ugm-3
2020-02-08,01:00:00,6.72221,V ugm-3
2020-02-08,02:00:00,4.89453,V ugm-3
2020-02-08,03:00:00,3.23382,V ugm-3
2020-02-08,04:00:00,2.61953,V ugm-3
2020-02-08,05:00:00,1.89987,V ugm-3
2020-02-08,06:00:00,5.04174,V ugm-3
2020-02-08,07:00:00,9.85028,V ugm-3
2020-02-08,08:00:00,11.47398,V ugm-3
2020-02-08,09:00:00,17.50247,V ugm-3
2020-02-08,10:00:00,16.48582,V ugm-3
2020-02-08,11:00:00,16.30237,V ugm-3
2020-02-08,12:00:00,17.6955,V ugm-3
2020-02-08,13:00:00,15.9463,V ugm-3
2020-02-08,14:00:00,11.27823,V ugm-3
2020-02-08,15:00:00,10.8863,V ugm-3
2020-02-08,16:00:00,9.32497,V ugm-3
2020-02-08,17:00:00,13.61565,V ugm-3
2020-02-08,18:00:00,14.7559,V ugm-3
2020-02-08,19:00:00,14.72976,V ugm-3
2020-02-08,20:00:00,8.90645,V ugm-3
2020-02-08,21:00:00,5.97833,V ugm-3
2020-02-08,22:00:00,5.41805,V ugm-3
2020-02-08,23:00:00,5.31641,V ugm-3
2020-02-08,24:00:00,3.41081,V ugm-3
2020-02-09,01:00:00,2.038,V ugm-3
2020-02-09,02:00:00,1.21759,V ugm-3
2020-02-09,03:00:00,0.51399,V ugm-3
2020-02-09,04:00:00,0.55434,V ugm-3
2020-02-09,05:00:00,0.31328,V ugm-3
2020-02-09,06:00:00,0.4595,V ugm-3
2020-02-09,07:00:00,0.60992,V ugm-3
2020-02-09,08:00:00,1.00931,V ugm-3
2020-02-09,09:00:00,1.4393,V ugm-3
2020-02-09,10:00:00,1.40554,V ugm-3
2020-02-09,11:00:00,2.1554,V ugm-3
2020-02-09,12:00:00,2.40539,V ugm-3
2020-02-09,13:00:00,2.57921,V ugm-3
2020-02-09,14:00:00,1.79166,V ugm-3
2020-02-09,15:00:00,1.56606,V ugm-3
2020-02-09,16:00:00,3.91898,V ugm-3
2020-02-09,17:00:00,4.35225,V ugm-3
2020-02-09,18:00:00,3.87967,V ugm-3
2020-02-09,19:00:00,2.56372,V ugm-3
2020-02-09,20:00:00,2.84512,V ugm-3
2020-02-09,21:00:00,2.47632,V ugm-3
2020-02-09,22:00:00,2.07401,V ugm-3
2020-02-09,23:00:00,1.52159,V ugm-3
2020-02-09,24:00:00,0.42763,V ugm-3
2020-02-10,01:00:00,1.38459,V ugm-3
2020-02-10,02:00:00,1.23918,V ugm-3
2020-02-10,03:00:00,0.90729,V ugm-3
2020-02-10,04:00:00,0.48348,V ugm-3
2020-02-10,05:00:00,0.92445,V ugm-3
2020-02-10,06:00:00,2.90445,V ugm-3
2020-02-10,07:00:00,8.64246,V ugm-3
2020-02-10,08:00:00,14.94881,V ugm-3
2020-02-10,09:00:00,24.59108,V ugm-3
2020-02-10,10:00:00,17.29546,V ugm-3
2020-02-10,11:00:00,13.48859,V ugm-3
2020-02-10,12:00:00,12.28003,V ugm-3
2020-02-10,13:00:00,10.292,V ugm-3
2020-02-10,14:00:00,9.43372,V ugm-3
2020-02-10,15:00:00,10.31503,V ugm-3
2020-02-10,16:00:00,12.21818,V ugm-3
2020-02-10,17:00:00,15.15231,V ugm-3
2020-02-10,18:00:00,12.88465,V ugm-3
2020-02-10,19:00:00,16.49934,V ugm-3
2020-02-10,20:00:00,13.42632,V ugm-3
2020-02-10,21:00:00,9.74276,V ugm-3
2020-02-10,22:00:00,6.11333,V ugm-3
2020-02-10,23:00:00,4.54635,V ugm-3
2020-02-10,24:00:00,3.40045,V ugm-3
2020-02-11,01:00:00,2.6734,V ugm-3
2020-02-11,02:00:00,1.82052,V ugm-3
2020-02-11,03:00:00,1.46534,V ugm-3
2020-02-11,04:00:00,1.64921,V ugm-3
2020-02-11,05:00:00,1.41612,V ugm-3
2020-02-11,06:00:00,6.41432,V ugm-3
2020-02-11,07:00:00,12.4407,V ugm-3
2020-02-11,08:00:00,22.48223,V ugm-3
2020-02-11,09:00:00,23.43863,V ugm-3
2020-02-11,10:00:00,15.77909,V ugm-3
2020-02-11,11:00:00,13.13081,V ugm-3
2020-02-11,12:00:00,10.89983,V ugm-3
2020-02-11,13:00:00,9.32741,V ugm-3
2020-02-11,14:00:00,8.05427,V ugm-3
2020-02-11,15:00:00,9.34158,V ugm-3
2020-02-11,16:00:00,10.4107,V ugm-3
2020-02-11,17:00:00,15.2337,V ugm-3
2020-02-11,18:00:00,22.44417,V ugm-3
2020-02-11,19:00:00,15.88607,V ugm-3
2020-02-11,20:00:00,17.75031,V ugm-3
2020-02-11,21:00:00,20.67708,V ugm-3
2020-02-11,22:00:00,11.97985,V ugm-3
2020-02-11,23:00:00,10.22893,V ugm-3
2020-02-11,24:00:00,6.41597,V ugm-3
2020-02-12,01:00:00,5.60595,V ugm-3
2020-02-12,02:00:00,5.71641,V ugm-3
2020-02-12,03:00:00,6.79002,V ugm-3
2020-02-12,04:00:00,4.67521,V ugm-3
2020-02-12,05:00:00,5.35048,V ugm-3
2020-02-12,06:00:00,8.34307,V ugm-3
2020-02-12,07:00:00,22.36298,V ugm-3
2020-02-12,08:00:00,32.01254,V ugm-3
2020-02-12,09:00:00,24.66353,V ugm-3
2020-02-12,10:00:00,23.52246,V ugm-3
2020-02-12,11:00:00,21.72073,V ugm-3
2020-02-12,12:00:00,17.17447,V ugm-3
2020-02-12,13:00:00,13.52232,V ugm-3
2020-02-12,14:00:00,14.52161,V ugm-3
2020-02-12,15:00:00,19.11674,V ugm-3
2020-02-12,16:00:00,20.29483,V ugm-3
2020-02-12,17:00:00,24.87093,V ugm-3
2020-02-12,18:00:00,37.96742,V ugm-3
2020-02-12,19:00:00,32.24456,V ugm-3
2020-02-12,20:00:00,31.8774,V ugm-3
2020-02-12,21:00:00,24.36234,V ugm-3
2020-02-12,22:00:00,19.10677,V ugm-3
2020-02-12,23:00:00,19.65336,V ugm-3
2020-02-12,24:00:00,19.70272,V ugm-3
2020-02-13,01:00:00,12.46325,V ugm-3
2020-02-13,02:00:00,8.93971,V ugm-3
2020-02-13,03:00:00,5.40771,V ugm-3
2020-02-13,04:00:00,5.68019,V ugm-3
2020-02-13,05:00:00,3.69471,V ugm-3
2020-02-13,06:00:00,5.68202,V ugm-3
2020-02-13,07:00:00,11.07633,V ugm-3
2020-02-13,08:00:00,30.25906,V ugm-3
2020-02-13,09:00:00,40.35599,V ugm-3
2020-02-13,10:00:00,22.31033,V ugm-3
2020-02-13,11:00:00,19.50813,V ugm-3
2020-02-13,12:00:00,21.44599,V ugm-3
2020-02-13,13:00:00,18.4928,V ugm-3
2020-02-13,14:00:00,12.98077,V ugm-3
2020-02-13,15:00:00,10.26492,V ugm-3
2020-02-13,16:00:00,12.62947,V ugm-3
2020-02-13,17:00:00,15.61619,V ugm-3
2020-02-13,18:00:00,19.92488,V ugm-3
2020-02-13,19:00:00,28.20106,V ugm-3
2020-02-13,20:00:00,16.78608,V ugm-3
2020-02-13,21:00:00,13.83234,V ugm-3
2020-02-13,22:00:00,12.66791,V ugm-3
2020-02-13,23:00:00,12.38521,V ugm-3
2020-02-13,24:00:00,13.34737,V ugm-3
2020-02-14,01:00:00,12.98973,V ugm-3
2020-02-14,02:00:00,15.00895,V ugm-3
2020-02-14,03:00:00,18.54305,V ugm-3
2020-02-14,04:00:00,16.86893,V ugm-3
2020-02-14,05:00:00,21.39922,V ugm-3
2020-02-14,06:00:00,23.89145,V ugm-3
2020-02-14,07:00:00,53.77394,V ugm-3
2020-02-14,08:00:00,65.57751,V ugm-3
2020-02-14,09:00:00,68.73997,V ugm-3
2020-02-14,10:00:00,39.20206,V ugm-3
2020-02-14,11:00:00,30.25748,V ugm-3
2020-02-14,12:00:00,22.02676,V ugm-3
2020-02-14,13:00:00,16.91917,V ugm-3
2020-02-14,14:00:00,15.05727,V ugm-3
2020-02-14,15:00:00,16.77799,V ugm-3
2020-02-14,16:00:00,15.0345,V ugm-3
